date,borrow_rate,supply_rate,tvl_usd,borrow_usd,symbol,utilization
2025-10-31,0.0010820023804380856,7.493110145428571e-07,935609187.1616112,799430.7689750794,cbBTC,0.0854449464525182
2025-11-07,0.0013888524705479,1.3333736321714285e-06,671986177.5482895,1252830.834226723,cbBTC,0.18643699470093542
2025-11-14,0.002527057411362114,4.115812947800001e-06,715157544.1888696,1713232.411887653,cbBTC,0.23956013969352696
2025-11-21,0.005479792441955315,2.203671755507143e-05,516685131.90771127,3989586.43183449,cbBTC,0.772150423044706
2025-11-28,0.026278667293223014,0.0007026752358763142,161862133.65522894,9393788.585227506,cbBTC,5.803573926213372
2025-12-05,0.14324743289771874,0.013184436263847328,69434850.03323528,7003974.828807508,cbBTC,10.087117384793121
2025-12-12,0.16621746953094105,0.019703661394767768,57305051.910024814,12389226.576675966,cbBTC,21.619780741370594
2025-12-19,0.23071248445594308,0.03455919291103387,52734009.84204408,8535711.041604154,cbBTC,16.18634931644958
2025-12-26,0.19615158059904828,0.024654335123906,51981053.131941035,7772024.554537204,cbBTC,14.951648891779556
2026-01-02,0.13409142138517705,0.013322410563239332,142423170.00934222,6747551.644952544,cbBTC,4.737678317727332
2026-01-09,0.05672846244937946,0.0020626322743702856,146444176.0635608,6773217.641147988,cbBTC,4.625119156809776
2026-01-16,0.06656364228045089,0.0032711299334046004,157814610.91010246,16453076.053518243,cbBTC,10.425572105545143
2026-01-23,0.13317752396983,0.01311363949274943,170638635.5291411,6703893.581206175,cbBTC,3.9287079156591744
2026-01-30,0.044117840382571126,0.0012590120919106858,192671619.9093849,6407191.53300565,cbBTC,3.325446444068414
2026-02-06,0.08191228381051421,0.006796021442779629,28910397.484175105,5367835.617109203,cbBTC,18.567145678461994
2026-02-13,0.23878718502943036,0.0365236753451761,28081913.073114652,5129113.289639,cbBTC,18.2648285972709
2026-02-20,0.2221146507140546,0.03159005961706398,28650495.193438545,5020623.734284267,cbBTC,17.52368920811559
2026-02-27,0.2187610713214603,0.0306307469146442,27870864.826341655,4836520.136171056,cbBTC,17.35331919661102
2026-03-06,0.21870197264811908,0.030739046159085598,30384327.064449653,5252774.346999101,cbBTC,17.287775818951626
2026-03-13,0.2398712142747364,0.037365809224777016,24231282.239726815,5340364.008559905,cbBTC,22.039130887611304
2025-03-28,5.0,0.0,8611918.691085596,0.0,LBTC,0.0
2025-04-04,5.0,0.0,8.65588700215,0.0,LBTC,0.0
2025-04-11,5.0,0.0,48.573211639993,0.0,LBTC,0.0
2025-04-18,5.0,0.0,20037383.979189314,0.0,LBTC,0.0
2025-04-25,5.0,0.0,29307557.080642033,0.0,LBTC,0.0
2025-05-09,5.0,0.0,2763.809609198,0.0,LBTC,0.0
2025-05-16,5.0,0.0,116220246.30149403,0.0,LBTC,0.0
2025-05-23,5.0,0.0,122179833.48006308,0.0,LBTC,0.0
2025-05-30,5.0,0.0,123480597.65582338,0.0,LBTC,0.0
2025-06-06,5.0,0.0,125666796.04496835,0.0,LBTC,0.0
